app_id,helpful,funny,date,is_recommended,hours,user_id,review_id
381210,0,0,7/13/2020,TRUE,748.8,1251365,6701
518790,0,0,9/5/2021,TRUE,269.9,3143480,6702
435150,0,0,2/26/2020,TRUE,284.2,3329786,6703
304390,0,0,10/18/2020,TRUE,217.1,1284531,6704
435150,0,0,10/10/2021,TRUE,25.5,13053139,6705
230410,2,0,5/4/2018,TRUE,953.3,3396627,6706
767560,0,0,1/4/2021,FALSE,1,13212968,6707
1096530,0,0,5/27/2022,TRUE,402.1,3738935,6708
1789480,0,0,10/23/2022,TRUE,38.5,1400122,6709
493520,0,0,11/27/2020,TRUE,6.2,52403,6710
518790,0,0,9/14/2022,TRUE,8.9,3827175,6711
1361210,0,0,12/8/2022,TRUE,13,55300,6712
377160,11,2,11/11/2015,TRUE,153,298167,6713
431960,0,0,5/24/2021,TRUE,13.9,355401,6714
435150,2,0,5/21/2018,TRUE,130.2,428399,6715
233860,0,0,9/24/2020,TRUE,84.5,524757,6716
264710,74,2,9/27/2020,TRUE,33,678527,6717
851850,0,0,10/19/2022,TRUE,32.8,847435,6718
386360,0,0,1/12/2020,FALSE,40,909040,6719
1286830,0,0,9/21/2020,TRUE,353,1047028,6720
252490,0,0,9/20/2022,TRUE,662.7,1232822,6721
1248130,0,0,11/22/2021,TRUE,640.4,1502444,6722
1091500,0,0,9/25/2022,TRUE,48.3,1635297,6723
39210,0,0,7/4/2022,TRUE,892.6,1671255,6724
1599340,0,0,6/19/2022,TRUE,199.9,2025769,6725
1250410,0,0,9/21/2020,TRUE,604.2,2230257,6726
431960,0,0,11/10/2021,TRUE,5.6,2377531,6727
431960,0,0,8/9/2021,TRUE,28.1,2541420,6728
255710,0,0,5/21/2022,TRUE,40.5,2611795,6729
431960,0,0,2/22/2021,TRUE,26.9,2721285,6730
292030,2,0,5/18/2015,TRUE,350.4,2933749,6731
1091500,0,0,7/14/2021,TRUE,243.9,2968165,6732
1938090,0,0,10/28/2022,TRUE,79.7,3109979,6733
374320,0,0,2/4/2022,TRUE,88.1,3219684,6734
284160,0,0,11/12/2022,TRUE,78.5,3243177,6735
546560,6,0,3/23/2020,TRUE,17.9,3244475,6736
438100,0,0,3/15/2021,TRUE,728.8,3277155,6737
1174180,0,0,3/15/2020,TRUE,131.4,3340850,6738
4000,2,0,6/21/2014,TRUE,502.2,3370993,6739
377160,0,0,8/14/2021,TRUE,15.8,3493109,6740
431960,0,0,8/2/2022,TRUE,32,3498161,6741
377160,0,0,11/3/2020,TRUE,69.6,3541727,6742
730,0,0,8/16/2021,TRUE,928.2,3547192,6743
730,0,0,11/20/2021,TRUE,624.7,3687002,6744
271590,0,0,11/26/2022,TRUE,49.9,3781015,6745
582010,2,0,8/9/2018,TRUE,167.7,3826067,6746
244210,0,0,7/30/2021,TRUE,73.5,3849166,6747
377160,0,0,5/21/2016,TRUE,248.2,3885518,6748
1811260,0,0,12/1/2022,TRUE,79.7,3887550,6749
546560,0,0,4/2/2022,TRUE,5,3889601,6750
1938090,0,0,12/17/2022,FALSE,76.5,3938345,6751
1599340,0,0,3/26/2022,TRUE,218.9,4022566,6752
304390,4,0,10/31/2018,FALSE,5.6,4060233,6753
284160,3,0,11/8/2021,TRUE,242.7,4154085,6754
686810,0,0,10/13/2020,TRUE,158.8,4166673,6755
39210,0,0,3/15/2020,TRUE,911.6,4422167,6756
438100,0,0,4/14/2020,TRUE,320.6,4458000,6757
107410,0,0,3/24/2015,TRUE,27,4594834,6758
377160,0,0,10/19/2022,TRUE,460.3,4727522,6759
216150,0,0,4/15/2022,TRUE,839.5,4753718,6760
289070,0,0,7/12/2021,TRUE,269.2,4779054,6761
548430,2,0,10/22/2022,TRUE,229.7,4833684,6762
570,0,0,11/22/2017,TRUE,486.2,4922209,6763
244850,0,0,7/1/2019,TRUE,525.1,5015651,6764
275850,2,0,8/12/2016,TRUE,13.9,5117957,6765
546560,0,0,11/25/2020,TRUE,16,5140164,6766
1245620,6,0,3/1/2022,TRUE,137,5178849,6767
250900,0,0,1/12/2021,TRUE,5.3,5368397,6768
1938090,0,0,11/24/2022,FALSE,91.3,5380189,6769
438100,0,0,1/17/2018,TRUE,1.3,5558179,6770
1286830,0,0,7/28/2020,TRUE,163.9,5697499,6771
275850,0,0,6/1/2021,TRUE,131.1,5697566,6772
291550,0,0,10/24/2016,TRUE,670,5701143,6773
413150,0,0,11/22/2018,TRUE,256.6,11200409,6774
238960,0,0,8/4/2021,TRUE,20.6,5805571,6775
1091500,5,2,7/13/2021,FALSE,37.8,11254496,6776
394360,0,0,11/26/2019,TRUE,209.5,5895593,6777
534380,0,0,2/12/2022,FALSE,39.5,11263731,6778
39210,3,0,11/26/2021,TRUE,253.8,11303592,6779
1245620,0,2,3/18/2022,TRUE,136.4,5936622,6780
1174180,0,0,10/9/2022,TRUE,149.4,11378136,6781
289070,2,0,8/6/2022,FALSE,5.8,6188387,6782
236850,3,0,5/8/2017,FALSE,311.3,11540813,6783
244850,0,0,6/10/2016,TRUE,361.9,6208480,6784
1229490,0,0,1/6/2022,TRUE,3.6,11559142,6785
1290000,0,0,10/29/2022,TRUE,29.6,6539591,6786
1091500,0,0,12/11/2020,TRUE,18.7,11725622,6787
39210,0,0,11/25/2016,TRUE,190.3,11737602,6788
686810,0,0,11/1/2020,TRUE,98.8,6585251,6789
22380,0,0,12/20/2013,TRUE,502.8,11738958,6790
546560,0,0,7/25/2020,TRUE,42.3,6589619,6791
275850,0,0,9/23/2020,TRUE,85,11764043,6792
291550,17,13,3/29/2020,TRUE,47.9,6603565,6793
218620,0,0,7/26/2018,TRUE,104.1,6741928,6794
244850,0,0,11/21/2015,TRUE,417.1,11796317,6795
377160,0,0,2/28/2021,TRUE,498.9,6971316,6796
275850,3,0,8/13/2017,TRUE,2.7,11815559,6797
304390,0,0,1/15/2020,TRUE,265.1,7366665,6798
216150,6,0,12/29/2013,TRUE,512.9,11872150,6799
1184370,0,0,1/14/2022,TRUE,323.6,7425438,6800
1245620,0,0,4/26/2022,TRUE,62.4,11974632,6801
438100,0,0,7/12/2021,TRUE,766.1,7498665,6802
1313140,8,0,8/15/2022,FALSE,10.5,12030949,6803
1091500,0,0,8/7/2022,TRUE,73.8,7667281,6804
374320,0,0,2/18/2022,TRUE,39.7,7772139,6805
346110,0,0,11/10/2019,TRUE,42.2,12237892,6806
546560,0,0,6/16/2022,TRUE,28.2,7904241,6807
275850,0,0,11/30/2020,TRUE,294.3,12381461,6808
397540,0,0,6/3/2021,TRUE,14.9,12447706,6809
275850,0,0,12/26/2016,TRUE,17.4,8298738,6810
976730,0,0,12/3/2019,TRUE,1.1,12500423,6811
730,20,25,4/22/2016,TRUE,277.6,8488164,6812
284160,0,0,4/18/2021,TRUE,276.5,12610486,6813
4000,57,9,1/8/2021,TRUE,38.2,8492326,6814
294100,0,0,12/31/2022,TRUE,366.3,12619951,6815
1144200,0,0,1/12/2022,TRUE,29,8503202,6816
1085660,0,0,11/29/2019,TRUE,718.3,8850448,6817
292030,0,0,3/27/2017,TRUE,97.2,12684887,6818
239030,0,0,9/14/2022,TRUE,13.4,9049914,6819
252490,0,0,6/2/2022,TRUE,544.9,12696365,6820
394360,0,0,1/23/2018,TRUE,629.7,9147043,6821
976730,0,0,12/11/2019,TRUE,44.9,12762428,6822
526870,0,0,11/26/2020,TRUE,48.7,9150534,6823
739630,2,0,12/23/2021,TRUE,116,12855372,6824
730,2,0,1/14/2021,TRUE,650.6,9203618,6825
493520,0,0,6/28/2021,TRUE,26.7,9317301,6826
1085660,0,0,11/1/2019,TRUE,589.6,12880533,6827
518790,13,4,9/12/2022,FALSE,27.6,9474568,6828
1172620,0,0,2/6/2021,TRUE,129,12910686,6829
1290000,0,0,7/20/2022,TRUE,15.8,9500743,6830
306130,0,0,12/1/2021,TRUE,18,9666395,6831
392160,0,0,5/2/2020,TRUE,520.5,10919004,6832
620980,0,0,12/27/2019,TRUE,68.8,10979917,6833
1599340,0,0,3/10/2022,TRUE,314.3,10986440,6834
431960,0,0,5/18/2021,TRUE,44.2,11021750,6835
578080,0,0,1/30/2018,TRUE,330.9,11080265,6836
4000,2,0,12/16/2017,TRUE,550.5,11099494,6837
239030,0,0,5/1/2021,TRUE,46.4,11186216,6838
1794680,0,0,8/5/2022,TRUE,17,11362811,6839
1091500,0,0,12/13/2020,TRUE,161.6,11412475,6840
218620,2,0,6/17/2014,TRUE,211.8,11554705,6841
1222140,0,0,6/18/2020,TRUE,8.9,11596745,6842
1332010,0,0,7/22/2022,TRUE,7.2,11599048,6843
1789480,0,0,10/3/2022,TRUE,14.3,11617061,6844
233860,0,0,7/17/2020,TRUE,50.6,11620958,6845
289070,0,0,7/11/2021,FALSE,269.8,11694337,6846
261550,0,0,3/20/2021,TRUE,49.3,11797182,6847
648800,11,0,7/3/2020,TRUE,19.1,11802416,6848
413150,3,0,2/26/2016,TRUE,177.7,11846209,6849
1085660,0,0,4/2/2020,TRUE,378.3,11972999,6850
284160,0,0,11/23/2017,TRUE,365.7,11983082,6851
976730,2,0,12/4/2019,TRUE,107.2,12025103,6852
377160,0,0,8/21/2022,TRUE,686.9,12029489,6853
238960,0,0,10/29/2013,TRUE,582.2,12086076,6854
1938090,0,0,10/30/2022,FALSE,173.1,12096918,6855
1938090,0,0,11/5/2022,TRUE,170.1,12178159,6856
1419170,0,0,11/10/2022,TRUE,3.3,12255966,6857
377160,0,0,7/29/2022,TRUE,722.9,12353797,6858
1449850,0,0,11/16/2022,FALSE,69.4,12553430,6859
252490,0,0,5/3/2019,TRUE,487.6,12644841,6860
270880,0,0,12/14/2022,TRUE,3.5,12921246,6861
236390,0,0,11/3/2019,TRUE,75.8,13018784,6862
289070,0,0,7/23/2020,TRUE,68.5,13182526,6863
1766740,0,0,12/13/2022,FALSE,3.7,13376299,6864
431960,0,0,1/5/2022,TRUE,67.8,13611486,6865
252490,0,0,10/29/2021,TRUE,59.6,13875550,6866
1426210,0,0,7/2/2022,TRUE,13.4,13890115,6867
233860,2,0,6/29/2018,TRUE,463.9,13958917,6868
1245620,0,0,2/26/2022,TRUE,359.8,14053519,6869
602960,0,0,8/5/2022,TRUE,19,14094169,6870
252490,2,0,2/22/2021,TRUE,623.2,14142455,6871
275850,3,5,8/20/2016,TRUE,157.3,6817413,6872
1174180,3,0,12/14/2019,TRUE,329.3,10099196,6873
252490,0,0,9/8/2021,TRUE,508.9,11084478,6874
304390,0,0,4/7/2018,FALSE,83.8,11600169,6875
271590,0,0,6/23/2021,TRUE,50.7,12497738,6876
236850,0,0,2/4/2022,FALSE,6.3,18941,6877
392160,3,0,3/15/2019,TRUE,183.9,34815,6878
4000,0,0,9/24/2021,TRUE,26.6,336614,6879
582010,3,0,10/7/2020,TRUE,498.9,12527649,6880
304390,0,0,12/30/2019,TRUE,311.9,12568205,6881
264710,0,0,12/29/2021,TRUE,53.3,12708736,6882
394360,0,0,2/8/2019,TRUE,214.3,13007521,6883
435150,0,0,9/17/2017,TRUE,104.9,13201805,6884
291550,0,0,11/3/2020,TRUE,45.8,13209662,6885
493520,2,0,11/26/2021,TRUE,10.3,13275856,6886
105600,0,0,11/13/2022,TRUE,61.3,13298201,6887
221100,157,34,7/21/2015,FALSE,44.1,13452883,6888
632360,0,0,12/8/2022,TRUE,13.9,13628118,6889
1245620,0,0,2/25/2022,TRUE,28.1,13937171,6890
294100,0,0,1/15/2020,TRUE,102.4,14034920,6891
438100,0,0,12/31/2021,TRUE,279.4,14090883,6892
620980,0,0,11/26/2019,TRUE,113.9,14107866,6893
1184370,3,0,7/3/2022,FALSE,500.4,14109256,6894
252490,0,0,6/26/2022,TRUE,425.5,14272480,6895
394360,0,0,2/18/2022,TRUE,315.4,14286263,6896
1145360,2,0,9/29/2020,TRUE,106.5,11195780,6897
250900,0,0,11/22/2017,TRUE,117.8,11499790,6898
252490,0,0,2/12/2022,TRUE,165.4,15121,6899
377160,0,0,11/23/2022,TRUE,152.8,101246,6900
814380,0,0,3/24/2019,TRUE,93.8,121584,6901
1222670,0,0,10/6/2020,TRUE,87.3,170644,6902
1142710,0,0,2/17/2022,TRUE,59.6,5823159,6903
381210,7,3,7/27/2022,FALSE,332.3,5828938,6904
632360,0,0,7/28/2021,TRUE,348.9,5959392,6905
346110,0,0,4/27/2022,TRUE,792,5993266,6906
275850,2,0,7/30/2018,TRUE,44.3,6012419,6907
250900,0,0,1/5/2021,TRUE,204.2,6074974,6908
1222140,2,0,3/15/2021,TRUE,16.6,6111703,6909
1426210,0,0,9/11/2022,TRUE,7.6,6433147,6910
570,0,0,11/9/2018,TRUE,902.7,6554592,6911
613100,0,0,12/6/2022,TRUE,21.7,6569195,6912
238960,0,0,12/3/2017,TRUE,64.4,6591087,6913
582660,0,0,1/31/2022,TRUE,629.8,6669479,6914
244850,0,0,3/5/2019,TRUE,153.9,6790959,6915
1196590,0,0,11/29/2022,TRUE,16.8,6828998,6916
107410,0,0,8/26/2021,TRUE,429.3,6881191,6917
526870,0,0,12/25/2021,TRUE,234.9,6903039,6918
236390,0,0,4/13/2014,TRUE,135.2,6912287,6919
493520,0,0,12/21/2019,TRUE,20,6932379,6920
271590,3,3,5/10/2020,FALSE,77.7,7072020,6921
252490,0,0,11/16/2019,TRUE,216.2,7211942,6922
438100,0,0,5/20/2018,TRUE,21.9,7363285,6923
252490,0,3,2/14/2020,FALSE,91.8,7383292,6924
306130,0,0,4/30/2022,FALSE,20.2,457153,6925
1361210,0,0,12/25/2022,TRUE,13.4,7449110,6926
546560,0,0,3/29/2020,TRUE,16.7,598445,6927
1583230,0,0,12/24/2022,TRUE,3.3,7510697,6928
386360,0,0,11/7/2019,TRUE,212.9,687873,6929
270880,2,0,7/11/2016,TRUE,134.8,7555724,6930
377160,0,0,6/22/2018,TRUE,153.3,881643,6931
275850,0,0,5/25/2022,TRUE,148.2,7580414,6932
613100,0,0,3/2/2021,TRUE,66,1029240,6933
730,2,0,3/10/2017,TRUE,461.8,7665780,6934
239030,0,0,1/24/2014,TRUE,18.5,1074714,6935
1245620,0,0,3/6/2022,TRUE,121.5,7795131,6936
739630,0,0,12/19/2022,TRUE,45.4,1351796,6937
730,14,2,4/16/2020,FALSE,793.9,7904922,6938
306130,0,0,4/25/2020,TRUE,761.2,1448142,6939
1172620,0,0,12/8/2022,TRUE,171.1,8133674,6940
306130,0,0,4/9/2021,TRUE,216.4,1450394,6941
284160,0,0,11/12/2022,TRUE,25,9780828,6942
270880,0,0,4/5/2021,TRUE,17.9,8318829,6943
271590,0,0,7/10/2019,TRUE,48.5,9800767,6944
236390,2,0,7/13/2022,TRUE,272.2,8374731,6945
291550,0,0,2/28/2022,TRUE,136.6,1473490,6946
1794680,0,0,12/7/2022,TRUE,76.8,8424153,6947
570,2,2,5/14/2019,FALSE,654.2,9802088,6948
1151340,0,0,11/12/2022,TRUE,10.7,1734598,6949
22380,0,0,1/1/2021,TRUE,49.9,8476526,6950
1248130,0,0,11/22/2021,FALSE,21.6,10105349,6951
1361210,0,0,11/20/2022,TRUE,226.3,3081937,6952
250900,2,0,10/2/2021,TRUE,44.3,3102417,6953
270880,0,0,4/6/2021,TRUE,257.5,3127000,6954
1938090,0,0,11/18/2022,FALSE,44,3264986,6955
289070,0,0,4/18/2021,FALSE,11.4,3268145,6956
1313140,0,0,9/10/2022,TRUE,24.5,3504549,6957
252490,0,0,9/18/2021,TRUE,802.1,3663145,6958
1599340,0,0,3/31/2022,TRUE,735,3786305,6959
730,0,0,12/9/2021,TRUE,175.9,3791942,6960
367520,4,0,2/2/2022,TRUE,91.2,3882314,6961
394360,0,0,9/24/2022,TRUE,125.2,3888002,6962
244210,0,0,12/25/2022,TRUE,5.9,3906536,6963
431960,0,0,4/30/2022,TRUE,7.5,4019382,6964
230410,0,0,7/11/2018,TRUE,543.9,4086568,6965
306130,0,0,1/2/2020,FALSE,21.7,4134053,6966
1240440,0,0,7/4/2022,TRUE,1.6,4179108,6967
1091500,2,0,12/13/2020,TRUE,35.5,4181122,6968
1332010,0,0,8/1/2022,TRUE,5.7,4217816,6969
284160,0,0,2/13/2022,TRUE,144.2,4224336,6970
377160,10,0,11/11/2015,TRUE,363.1,4293889,6971
236850,0,0,11/27/2017,TRUE,415.3,4360680,6972
620980,0,0,7/4/2020,TRUE,18.4,4385092,6973
107410,0,0,5/18/2014,TRUE,0.4,4639612,6974
250900,0,0,4/12/2021,TRUE,693.1,4700184,6975
377160,0,0,11/25/2017,TRUE,17.4,4754392,6976
1085660,8,0,3/4/2022,FALSE,72.4,4801704,6977
261550,0,0,11/22/2022,TRUE,654.9,4859820,6978
108600,2,0,12/24/2021,TRUE,184.3,5012278,6979
386360,3,0,6/30/2019,FALSE,347.7,5119999,6980
730,2,0,1/31/2018,TRUE,10.9,5131114,6981
311210,0,0,8/17/2020,TRUE,64.6,5239656,6982
244850,0,0,7/23/2019,TRUE,569.4,5251542,6983
39210,4,0,11/22/2018,TRUE,252,5457719,6984
304390,8,3,12/22/2017,FALSE,11.9,5461409,6985
1794680,0,0,11/26/2022,TRUE,17.2,5493399,6986
39210,0,0,6/29/2019,TRUE,335.8,5510717,6987
1172470,0,0,5/20/2022,FALSE,0.5,5523982,6988
244850,0,0,2/5/2020,TRUE,617.8,5539689,6989
1174180,0,0,10/1/2022,TRUE,345,5689760,6990
1599340,0,0,2/15/2022,FALSE,2.5,5724451,6991
108600,0,0,7/16/2022,TRUE,125.6,5855337,6992
252490,2,0,10/19/2018,TRUE,504,6082917,6993
1063730,423,31,7/21/2022,FALSE,195.8,6103161,6994
291550,2,0,7/27/2016,TRUE,225.6,6138838,6995
202970,0,0,8/22/2019,TRUE,4.6,6183594,6996
264710,0,0,3/27/2020,TRUE,108,6370307,6997
252490,2,0,4/6/2018,TRUE,538,6384274,6998
1237320,0,0,11/11/2022,TRUE,9.6,6458314,6999
1794680,0,0,12/10/2022,TRUE,6,6495044,7000
311210,0,0,4/4/2017,TRUE,94.4,6532655,7001
1250410,0,0,8/9/2022,TRUE,685.9,6542825,7002
394360,0,0,1/9/2018,TRUE,323.6,6631677,7003
431960,0,0,3/28/2021,TRUE,63.8,6792970,7004
1172620,0,0,5/30/2021,FALSE,155,6827769,7005
1145360,0,0,3/10/2021,TRUE,53.3,6879393,7006
1085660,0,0,11/9/2020,FALSE,267.6,6959568,7007
1091500,0,0,12/12/2020,TRUE,107.6,7007785,7008
359550,0,0,6/29/2019,TRUE,545.3,7011222,7009
1286830,0,0,9/14/2022,TRUE,364.6,7019295,7010
275850,0,0,7/16/2020,TRUE,50.3,7035903,7011
359550,0,0,7/13/2020,TRUE,287.2,7077801,7012
22380,0,0,11/21/2018,TRUE,132,7125855,7013
275850,0,0,7/27/2022,TRUE,25.8,7311436,7014
22380,0,0,11/1/2019,TRUE,8.3,7364239,7015
431960,0,0,8/3/2020,TRUE,50.7,7417885,7016
526870,0,0,11/26/2020,TRUE,94.9,7521305,7017
394360,0,0,1/27/2017,TRUE,240.1,7553882,7018
346110,2,0,11/28/2016,TRUE,278.9,7702875,7019
216150,0,0,6/24/2013,TRUE,32.7,7721716,7020
392160,3,0,4/2/2020,TRUE,422.6,7854726,7021
271590,2,0,8/6/2018,FALSE,162.9,7917395,7022
1091500,0,0,12/9/2020,FALSE,59.4,8035097,7023
1172470,0,0,1/6/2022,FALSE,74.4,8109969,7024
270880,0,0,7/23/2020,TRUE,218.9,8282376,7025
594650,0,0,5/23/2021,TRUE,652.1,8324917,7026
815370,0,0,9/13/2020,TRUE,24.6,8508870,7027
105600,2,0,11/1/2019,TRUE,213.5,8571143,7028
413150,0,0,4/1/2017,TRUE,360.3,8613596,7029
1244460,0,0,12/12/2022,TRUE,55,8704833,7030
107410,0,0,12/22/2015,TRUE,139.3,8746892,7031
261550,0,0,11/14/2022,TRUE,56.4,8757463,7032
264710,0,0,1/12/2019,TRUE,114.9,9207769,7033
1794680,2,0,2/2/2022,TRUE,7.7,9574643,7034
570,2,0,5/10/2020,TRUE,628.7,9728331,7035
105600,2,0,8/19/2017,TRUE,262.9,9975741,7036
1245620,2,0,3/11/2022,TRUE,96.7,10290757,7037
1384160,0,0,12/29/2022,FALSE,72.3,10384814,7038
105600,2,0,11/29/2019,TRUE,323.1,10979374,7039
244210,0,0,3/5/2020,TRUE,66.1,11117046,7040
230410,0,4,10/3/2017,TRUE,570.1,11296003,7041
386360,3,0,6/25/2018,FALSE,229.9,11376861,7042
275850,0,0,4/27/2020,TRUE,65.8,11387274,7043
1245620,0,0,3/27/2022,TRUE,96.3,11398882,7044
435150,0,0,11/25/2017,TRUE,353.8,11399925,7045
244850,0,0,12/15/2014,TRUE,8.5,11506076,7046
108600,10,0,11/6/2017,FALSE,45.3,11643278,7047
255710,0,0,9/1/2022,TRUE,295.1,11691247,7048
1091500,0,0,11/28/2021,FALSE,47.7,11748451,7049
620980,0,0,6/30/2019,TRUE,88.2,12026100,7050
397540,0,0,3/26/2020,TRUE,132.1,12112153,7051
529340,3,0,11/19/2022,FALSE,88.3,12115333,7052
1091500,0,0,12/26/2020,FALSE,206.5,12227970,7053
39210,3,4,11/24/2016,TRUE,727.9,12610237,7054
108600,0,0,8/29/2022,TRUE,9.2,12665379,7055
105600,2,0,1/18/2020,TRUE,301.1,12731793,7056
534380,0,0,2/4/2022,TRUE,25,12820932,7057
359550,0,0,10/2/2021,TRUE,713.4,12957856,7058
270880,4,0,11/22/2021,FALSE,468.6,12958007,7059
582660,0,0,1/4/2020,TRUE,19.9,13118885,7060
304390,0,0,2/16/2017,TRUE,113,13317038,7061
47890,0,0,3/2/2019,FALSE,51.6,13358569,7062
1091500,0,0,12/10/2020,TRUE,91.1,13377757,7063
230410,132,79,12/12/2016,TRUE,423.4,13524958,7064
730,0,0,6/28/2020,TRUE,148,13674318,7065
271590,6,0,6/5/2022,FALSE,179.8,13737257,7066
1245620,0,0,4/19/2022,TRUE,160.3,13816179,7067
386360,0,0,12/20/2021,TRUE,875,13841855,7068
270880,0,0,4/1/2021,TRUE,46.8,14224509,7069
376210,2,0,3/7/2022,FALSE,127.5,14232576,7070
236850,9,0,6/17/2017,FALSE,410.2,14266878,7071
271590,0,0,10/10/2018,TRUE,278.7,618466,7072
1245620,2,0,3/27/2022,TRUE,64.3,743010,7073
275850,2,0,8/13/2016,TRUE,168.1,779260,7074
613100,0,0,9/20/2021,TRUE,368.9,799366,7075
236850,0,0,12/10/2021,TRUE,79.6,808752,7076
377160,0,0,5/17/2021,TRUE,44.6,878253,7077
252490,0,0,7/2/2015,TRUE,143.6,1006582,7078
394360,0,0,2/20/2021,TRUE,444.5,1148937,7079
394360,0,0,3/30/2018,TRUE,210.3,1216453,7080
236390,2,0,7/16/2020,FALSE,49.3,1634333,7081
1091500,0,0,12/13/2020,TRUE,146.7,1701324,7082
4000,0,0,12/10/2020,TRUE,15.6,1772895,7083
289070,0,0,6/22/2020,TRUE,205.1,1987091,7084
4000,0,0,12/25/2021,TRUE,295,1987157,7085
1172620,0,0,11/12/2021,TRUE,12.1,2073733,7086
108600,0,0,12/25/2021,TRUE,36.7,2276731,7087
489830,0,0,2/3/2021,TRUE,145.4,2285336,7088
397540,0,0,4/2/2021,TRUE,410.9,2303625,7089
242760,0,0,5/17/2022,TRUE,40.1,2711246,7090
1938090,0,0,11/22/2022,TRUE,17.1,2815573,7091
1313140,0,0,9/10/2022,TRUE,30.9,3035494,7092
1151640,0,0,10/24/2021,TRUE,31.4,3416566,7093
381210,0,0,11/12/2021,TRUE,12.7,3604585,7094
1286830,0,0,9/10/2020,TRUE,825.8,3606726,7095
1332010,0,0,7/20/2022,TRUE,7.3,3669227,7096
1085660,2,0,12/31/2021,TRUE,927.6,3743847,7097
292030,0,0,5/23/2022,TRUE,827,3783229,7098
493520,0,0,6/22/2022,TRUE,5.6,3878585,7099
294100,0,0,8/25/2020,TRUE,307.2,3924754,7100
1091500,0,0,12/16/2020,TRUE,58.2,4123958,7101
440,11,0,11/11/2015,TRUE,61,4327329,7102
230410,0,0,9/27/2013,TRUE,292.3,4356511,7103
374320,0,0,11/24/2016,TRUE,129.4,4511502,7104
570,0,0,11/13/2022,TRUE,498.9,4659964,7105
613100,5,0,5/22/2018,FALSE,8.1,4763179,7106
271590,2,0,2/18/2017,TRUE,73.5,4892708,7107
1151340,0,0,4/18/2020,TRUE,152.1,5141759,7108
244850,3,0,11/19/2015,TRUE,639.2,5162286,7109
275850,0,0,6/7/2020,TRUE,242.4,5225756,7110
284160,0,0,10/13/2020,TRUE,297,5250096,7111
252490,0,0,7/29/2021,TRUE,155.4,5251720,7112
374320,30,74,5/1/2020,TRUE,7.6,5358617,7113
570,3,0,9/4/2018,FALSE,713.3,5509561,7114
244850,0,0,5/18/2014,TRUE,226,5600742,7115
271590,0,0,2/27/2017,TRUE,373.4,5625667,7116
1361210,0,0,11/19/2022,TRUE,271.4,5652524,7117
613100,16,2,9/11/2022,TRUE,55.1,5657435,7118
386360,3,0,2/23/2019,FALSE,499.6,5806058,7119
435150,0,0,1/8/2020,TRUE,50.4,5817424,7120
4000,3,0,5/22/2018,TRUE,527.7,5916408,7121
292030,0,0,7/13/2016,TRUE,78,5952986,7122
284160,0,0,3/12/2016,TRUE,51.2,6111797,7123
582660,96,2,7/26/2017,FALSE,159.4,6217328,7124
386360,0,0,12/3/2021,TRUE,985.3,6228490,7125
1336490,0,0,12/21/2022,TRUE,52.3,6248508,7126
1203220,0,0,8/15/2021,FALSE,32.5,6398218,7127
108600,88,33,4/7/2022,TRUE,8.4,6637321,7128
4000,3,0,6/30/2019,TRUE,202.4,6714396,7129
635260,0,0,8/6/2019,TRUE,184,6768157,7130
976730,0,0,5/8/2021,TRUE,12.6,6828152,7131
292030,0,0,6/3/2018,TRUE,59.7,7076357,7132
1419170,0,0,8/18/2021,TRUE,5.4,7102184,7133
289070,0,0,6/1/2021,TRUE,14.8,7193127,7134
1217060,2,0,12/3/2021,TRUE,159.5,7407156,7135
271590,0,0,8/27/2019,TRUE,49.5,7703875,7136
976730,0,0,3/6/2021,TRUE,424.5,7785949,7137
346110,2,0,12/9/2017,TRUE,617.2,7838290,7138
291550,0,0,2/29/2016,TRUE,972.4,7848964,7139
730,0,0,1/23/2021,TRUE,366.6,7867706,7140
238960,0,0,3/12/2020,TRUE,420.5,8120619,7141
1096530,10,2,1/13/2022,FALSE,57.1,8282900,7142
107410,0,0,12/8/2019,TRUE,954.5,8319347,7143
1086940,0,0,10/15/2020,TRUE,151.2,8333777,7144
230410,0,0,7/7/2021,TRUE,458.2,8386303,7145
377160,0,0,11/1/2019,TRUE,10.4,8425410,7146
218620,2,0,9/11/2014,TRUE,636,8437175,7147
1938090,0,0,10/31/2022,TRUE,54,8437745,7148
976730,0,0,12/8/2019,TRUE,216.7,8509971,7149
291550,37,70,2/13/2019,TRUE,241.1,8648825,7150
312520,0,0,9/8/2021,TRUE,85.3,8871536,7151
244850,0,0,12/29/2019,TRUE,592.8,8886302,7152
570,0,0,4/5/2018,TRUE,732.5,9286535,7153
431960,0,0,5/13/2022,TRUE,11.4,9348385,7154
304390,0,0,7/15/2020,TRUE,15.1,9468357,7155
851850,0,0,11/30/2020,TRUE,56.3,9700047,7156
230410,0,0,7/17/2020,TRUE,735.2,9703392,7157
250900,0,0,5/23/2022,TRUE,513.3,9794941,7158
261550,0,0,4/22/2021,FALSE,463.9,9913523,7159
509980,0,0,8/22/2022,FALSE,1,9991173,7160
1599340,0,0,2/20/2022,FALSE,87.8,10053798,7161
546560,0,0,10/28/2022,TRUE,17.6,10101476,7162
377160,0,0,6/23/2016,TRUE,129.1,10139059,7163
270880,0,0,2/24/2016,TRUE,262.7,10303822,7164
1987080,0,0,11/12/2022,TRUE,16.7,10886133,7165
534380,0,0,3/27/2022,FALSE,53.4,10928709,7166
